agent_id,timestep,x,y,variance,replanned
3,71,0.9499,8.2511,0.2000,0
3,72,0.9519,8.2775,0.2000,0
3,73,0.9664,8.4770,0.2000,0
3,74,0.9810,8.6765,0.2000,0
3,75,0.9829,8.7029,0.2000,0
3,76,0.9974,8.9024,0.2000,0
3,77,1.0120,9.1019,0.2000,0
3,78,1.0139,9.1283,0.2000,0
3,79,1.0284,9.3278,0.2000,0
3,80,1.0430,9.5272,0.2000,0
3,81,1.0449,9.5537,0.2000,0
3,82,1.0594,9.7531,0.2000,0
3,83,1.0740,9.9526,0.2000,0
3,84,1.0759,9.9790,0.2000,0
3,85,1.1156,10.1751,0.2000,0
3,86,1.2494,10.3237,0.2000,1
3,87,1.3832,10.4723,0.2000,0
3,88,1.5199,10.6183,0.2000,1
3,89,1.6390,10.7790,0.2000,1
3,90,1.7523,10.9318,0.2000,0
3,91,1.8714,11.0925,0.2000,0
3,92,1.9847,11.2453,0.2000,0
3,93,2.1039,11.4059,0.2000,0
3,94,2.2172,11.5587,0.2000,0
3,95,2.3363,11.7194,0.2000,0
3,96,2.4496,11.8722,0.2000,0
3,97,2.5687,12.0329,0.2000,0
3,98,2.6820,12.1857,0.2000,0
3,99,2.8011,12.3463,0.2000,0
3,100,2.9144,12.4991,0.2000,0
3,101,3.0335,12.6598,0.2000,0
3,102,3.1468,12.8126,0.2000,0
3,103,3.3341,12.8826,0.2000,0
3,104,3.5206,12.9550,0.2000,1
3,105,3.7070,13.0274,0.2000,1
3,106,3.8823,13.0955,0.2000,0
3,107,4.0688,13.1679,0.2000,0
3,108,4.2441,13.2359,0.2000,0
3,109,4.4306,13.3083,0.2000,0
3,110,4.6059,13.3764,0.2000,0
3,111,4.7923,13.4488,0.2000,0
3,112,4.9676,13.5168,0.2000,0
3,113,5.1541,13.5892,0.2000,0
3,114,5.3405,13.6616,0.2000,1
3,115,5.5270,13.7340,0.2000,0
3,116,5.5451,13.7410,0.2000,0
3,117,5.7315,13.8134,0.2000,0
3,118,5.9180,13.8858,0.2000,1
3,119,6.1044,13.9582,0.2000,0
3,120,6.1736,13.9851,0.2000,0
3,121,6.3601,14.0574,0.2000,0
3,122,6.5465,14.1298,0.2000,0
3,123,6.6158,14.1567,0.2000,0
3,124,6.8022,14.2291,0.2000,0
3,125,6.9886,14.3015,0.2000,0
3,126,7.5000,14.5000,0.2000,0
